claim_id,claim_date,sale_id,repair_status
21794,2024-12-31,408295,Repaired
21795,2022-11-06,854771,Paid Repaired
21796,2021-06-25,44401,In Progress
21797,2024-12-31,945890,Repaired
21798,2020-11-11,433498,Paid Repaired
21799,2018-10-09,296262,Repaired
21800,2020-12-24,614599,Repaired
21801,2023-05-30,593491,Repaired
21802,2022-12-19,577039,Paid Repaired
21803,2024-04-15,532489,Repaired
21804,2024-04-24,567427,Repaired
21805,2024-12-31,972943,Paid Repaired
21806,2020-05-15,14018,Repaired
21807,2021-11-14,380323,Replacement
21808,2021-04-19,940386,Repaired
21809,2023-06-14,441208,Warranty Void
21810,2019-01-17,757228,Warranty Void
21811,2024-10-19,992580,Replacement
21812,2021-08-26,286453,Repaired
21813,2018-08-30,871565,Repaired
21814,2019-09-01,824273,Replacement
21815,2023-01-16,292750,In Progress
21816,2021-09-18,591007,Paid Repaired
21817,2019-04-05,481034,Paid Repaired
21818,2018-10-29,525573,Warranty Void
21819,2024-08-27,315979,Warranty Void
21820,2022-02-28,650390,Paid Repaired
21821,2019-07-23,245954,Repaired
21822,2024-12-31,985378,Replacement
21823,2022-01-17,940898,Repaired
21824,2018-02-26,228786,Warranty Void
21825,2023-04-13,810893,In Progress
21826,2024-10-29,902454,Paid Repaired
21827,2021-03-03,682909,Paid Repaired
21828,2022-10-19,33457,Replacement
21829,2022-10-28,13723,Warranty Void
21830,2019-11-05,637957,Replacement
21831,2023-02-17,112160,Replacement
21832,2023-05-06,888935,In Progress
21833,2021-12-14,504603,Repaired
21834,2021-02-27,913335,Repaired
21835,2022-11-03,60571,Warranty Void
21836,2020-03-18,533249,Paid Repaired
21837,2021-08-24,112978,Paid Repaired
21838,2021-10-09,329461,Replacement
21839,2019-10-03,858251,Repaired
21840,2024-02-06,769732,Paid Repaired
21841,2022-12-11,284487,Repaired
21842,2023-09-02,775459,Replacement
21843,2021-02-11,729569,Paid Repaired
21844,2022-07-20,467386,Replacement
21845,2023-07-18,2906,Paid Repaired
21846,2018-09-22,956839,Paid Repaired
21847,2022-05-29,255567,Repaired
21848,2021-08-16,946726,Repaired
21849,2019-01-23,257555,Repaired
21850,2024-12-10,615755,In Progress
21851,2021-08-30,833979,Repaired
21852,2020-01-14,642410,Warranty Void
21853,2023-11-23,417804,Paid Repaired
21854,2019-05-08,954581,Repaired
21855,2023-09-10,325285,Repaired
21856,2022-12-15,30882,Warranty Void
21857,2021-10-24,186084,Repaired
21858,2019-12-16,958784,Replacement
21859,2024-01-12,564225,Paid Repaired
21860,2022-05-08,694174,Paid Repaired
21861,2021-12-02,80234,Repaired
21862,2021-05-06,252479,Repaired
21863,2019-04-02,442249,Repaired
21864,2019-05-29,286912,Repaired
21865,2024-12-26,943362,Replacement
21866,2022-05-23,696167,Repaired
21867,2024-04-26,731308,Paid Repaired
21868,2024-07-14,621325,Paid Repaired
21869,2022-02-01,822232,Warranty Void
21870,2024-12-31,704318,Repaired
21871,2024-11-15,26283,Paid Repaired
21872,2022-07-13,146065,Repaired
21873,2022-01-21,709484,Repaired
21874,2024-03-05,307435,In Progress
21875,2020-10-16,817039,Paid Repaired
21876,2024-08-11,617223,Repaired
21877,2021-07-02,965131,Repaired
21878,2024-08-17,267086,Warranty Void
21879,2021-03-20,793291,Warranty Void
21880,2019-07-25,912863,In Progress
21881,2023-12-11,283357,Paid Repaired
21882,2020-09-26,243623,Warranty Void
21883,2020-03-23,561479,Paid Repaired
21884,2024-12-31,915832,Replacement
21885,2019-03-26,842411,Paid Repaired
21886,2023-06-26,186541,Replacement
21887,2024-12-31,27081,Repaired
21888,2023-06-07,647240,Warranty Void
21889,2024-12-31,595032,Paid Repaired
21890,2022-02-10,350621,Paid Repaired
21891,2019-04-06,722340,In Progress
21892,2021-09-05,479384,Warranty Void
21893,2019-03-23,560984,Repaired
21894,2024-04-27,118303,Replacement
21895,2021-04-17,839383,Paid Repaired
21896,2023-08-29,356451,Replacement
21897,2019-05-09,107311,Warranty Void
21898,2020-02-08,449727,Replacement
21899,2023-01-12,228175,Paid Repaired
21900,2024-12-31,986777,Repaired
21901,2021-04-11,207832,In Progress
21902,2023-07-03,151576,Paid Repaired
21903,2022-12-12,367676,Repaired
21904,2020-04-28,94406,Replacement
21905,2024-01-08,548621,Warranty Void
21906,2024-06-04,587905,Warranty Void
21907,2021-08-28,150712,Repaired
21908,2018-11-23,637410,Paid Repaired
21909,2022-02-10,696883,Repaired
21910,2022-07-06,735421,Paid Repaired
21911,2019-10-16,644422,Paid Repaired
21912,2020-12-29,966504,Repaired
21913,2022-05-27,579398,Repaired
21914,2021-11-06,124312,Repaired
21915,2024-01-13,384017,Warranty Void
21916,2023-08-15,869709,Paid Repaired
21917,2020-04-20,758416,Paid Repaired
21918,2019-06-02,184662,Repaired
21919,2023-01-09,894246,Warranty Void
21920,2024-03-22,220225,Paid Repaired
21921,2020-01-30,84112,Paid Repaired
21922,2023-06-11,570446,Repaired
21923,2019-09-15,480471,Replacement
21924,2022-10-27,319352,Replacement
21925,2024-02-18,432977,Paid Repaired
21926,2019-03-23,712697,Repaired
21927,2019-07-29,978040,Replacement
21928,2019-07-05,42476,Repaired
21929,2024-04-02,796502,Warranty Void
21930,2019-03-09,1620,Replacement
21931,2018-11-23,237070,Repaired
21932,2019-10-10,796376,Warranty Void
21933,2023-03-31,816736,Repaired
21934,2020-12-31,444573,Paid Repaired
21935,2024-04-24,926538,Paid Repaired
21936,2022-11-15,730653,Replacement
21937,2023-08-17,219559,Repaired
21938,2020-09-30,121453,Paid Repaired
21939,2019-06-10,813793,Repaired
21940,2022-11-27,819908,Paid Repaired
21941,2019-01-03,609381,Paid Repaired
21942,2019-10-01,730932,Replacement
21943,2024-03-14,944179,Replacement
21944,2023-10-30,892109,Paid Repaired
21945,2024-12-31,294047,Replacement
21946,2018-08-31,847466,Paid Repaired
21947,2023-03-23,961935,Paid Repaired
21948,2020-10-17,353934,Paid Repaired
21949,2022-05-29,725481,Paid Repaired
21950,2023-05-27,358788,Repaired
21951,2022-02-07,291292,Repaired
21952,2020-09-02,896544,Replacement
21953,2022-05-28,768164,Paid Repaired
21954,2023-03-24,674191,Warranty Void
21955,2022-01-04,185493,Repaired
21956,2018-12-21,726449,Replacement
21957,2022-07-14,472152,Warranty Void
21958,2022-07-11,324763,Replacement
21959,2022-03-23,653848,Warranty Void
21960,2023-10-22,777603,Replacement
21961,2024-04-15,907730,Replacement
21962,2024-12-16,450310,Repaired
21963,2024-12-31,719150,Paid Repaired
21964,2019-01-13,969277,Replacement
21965,2024-12-22,529148,Paid Repaired
21966,2023-08-20,656592,Paid Repaired
21967,2019-07-25,264667,Paid Repaired
21968,2024-12-31,924310,Warranty Void
21969,2023-04-02,534362,In Progress
21970,2020-03-05,413559,Repaired
21971,2021-06-23,165528,Repaired
21972,2020-02-09,430057,Repaired
21973,2018-11-04,362371,Paid Repaired
21974,2022-01-17,478592,Replacement
21975,2021-02-05,177555,In Progress
21976,2020-01-13,451102,Repaired
21977,2022-03-06,443037,Warranty Void
21978,2018-10-30,869418,In Progress
21979,2024-05-31,150799,Repaired
21980,2021-11-20,822697,Warranty Void
21981,2021-08-20,319092,Warranty Void
21982,2019-05-11,788751,Replacement
21983,2021-01-26,84082,Paid Repaired
21984,2018-09-30,958771,Replacement
21985,2022-01-27,639006,In Progress
21986,2020-11-24,420427,Warranty Void
21987,2020-12-27,692180,Paid Repaired
21988,2020-01-09,57850,Warranty Void
21989,2024-01-30,297856,Replacement
21990,2024-09-29,945594,Repaired
21991,2018-07-20,727797,Paid Repaired
21992,2021-01-02,615418,Paid Repaired
21993,2020-07-09,410953,Repaired
21994,2024-10-21,723172,In Progress
21995,2024-05-24,13304,Warranty Void
21996,2022-12-20,224318,Paid Repaired
21997,2021-09-19,538764,In Progress
21998,2020-02-08,119335,Replacement
21999,2020-08-17,550067,Repaired
22000,2024-05-17,372477,Warranty Void
22001,2019-09-06,440787,Replacement
22002,2020-07-28,963319,Paid Repaired
22003,2021-10-27,418659,Paid Repaired
22004,2018-12-24,441266,Replacement
22005,2023-02-09,864990,Paid Repaired
22006,2020-06-23,858683,Warranty Void
22007,2020-08-22,361778,In Progress
22008,2023-12-31,776287,Paid Repaired
22009,2023-09-13,281626,Replacement
22010,2020-01-17,412172,Warranty Void
22011,2023-01-06,652038,Paid Repaired
22012,2023-06-04,476270,Replacement
22013,2020-02-12,231534,Replacement
22014,2023-12-29,236147,Paid Repaired
22015,2024-12-31,843329,Repaired
22016,2023-10-06,907605,Repaired
22017,2023-01-15,388227,Paid Repaired
22018,2022-11-09,851385,Replacement
22019,2020-06-17,444936,Repaired
22020,2024-04-23,441487,Replacement
22021,2023-01-28,738028,Paid Repaired
22022,2019-06-21,465158,Warranty Void
22023,2022-02-26,211836,Paid Repaired
22024,2019-05-03,146724,Warranty Void
22025,2024-11-17,471744,Repaired
22026,2020-09-16,933376,Paid Repaired
22027,2023-04-29,674037,Replacement
22028,2024-05-27,920138,Paid Repaired
22029,2020-10-30,933302,Repaired
22030,2024-01-24,389965,Paid Repaired
22031,2024-12-31,818259,Paid Repaired
22032,2023-04-28,854345,Repaired
22033,2021-09-24,369082,Replacement
22034,2023-09-16,364491,Replacement
22035,2019-05-03,269385,Repaired
22036,2020-09-06,227469,Warranty Void
22037,2020-09-04,714014,Warranty Void
22038,2021-05-11,667584,In Progress
22039,2021-01-29,709379,Replacement
22040,2023-08-02,921375,Paid Repaired
22041,2022-10-25,710584,Paid Repaired
22042,2023-04-12,853043,Repaired
22043,2023-03-04,243675,Replacement
22044,2021-11-17,785648,Repaired
22045,2021-09-20,697908,Paid Repaired
22046,2019-04-01,184728,Replacement
22047,2021-11-01,816251,Paid Repaired
22048,2023-11-24,398930,Paid Repaired
22049,2019-06-08,500330,Repaired
22050,2020-02-22,810372,Paid Repaired
22051,2019-07-21,536917,Warranty Void
22052,2024-09-03,978633,Paid Repaired
22053,2024-05-02,197261,Repaired
22054,2024-09-23,326936,Warranty Void
22055,2022-10-23,673756,Paid Repaired
22056,2022-05-17,943091,Warranty Void
22057,2023-05-16,322020,Replacement
22058,2020-09-07,745195,In Progress
22059,2022-01-24,561464,Repaired
22060,2024-06-20,266671,Paid Repaired
22061,2020-02-01,216852,Replacement
22062,2020-12-11,631940,Paid Repaired
22063,2019-09-28,586897,Paid Repaired
22064,2021-11-27,578238,Repaired
22065,2021-04-20,877060,Replacement
22066,2024-05-15,688233,Paid Repaired
22067,2024-10-15,652664,Paid Repaired
22068,2019-09-08,889707,Paid Repaired
22069,2023-04-29,649543,Repaired
22070,2020-06-11,820775,Repaired
22071,2020-02-27,203151,Repaired
22072,2020-12-12,819158,Warranty Void
22073,2018-12-26,739290,Replacement
22074,2018-12-09,346359,Repaired
22075,2024-08-22,914359,Replacement
22076,2022-12-15,920925,Repaired
22077,2023-11-01,488185,Warranty Void
22078,2022-02-04,945906,Paid Repaired
22079,2023-09-23,111672,Replacement
22080,2023-02-25,827419,Paid Repaired
22081,2018-11-19,521493,Paid Repaired
22082,2023-12-02,609300,Warranty Void
22083,2023-07-10,821888,Repaired
22084,2023-04-01,652415,Paid Repaired
22085,2022-09-28,180848,Paid Repaired
22086,2020-11-28,490085,Repaired
22087,2024-12-31,468129,Paid Repaired
22088,2024-01-16,216851,Warranty Void
22089,2024-08-05,926314,Paid Repaired
22090,2023-04-05,354042,Repaired
22091,2022-03-21,998745,Replacement
22092,2020-07-20,452072,Replacement
22093,2022-01-02,893004,Replacement
22094,2019-10-22,612848,Paid Repaired
22095,2024-05-25,172473,Repaired
22096,2019-10-09,125001,Repaired
22097,2020-05-11,190175,In Progress
22098,2024-03-08,275702,Replacement
22099,2019-05-26,517467,Paid Repaired
22100,2021-08-03,513097,Repaired
22101,2021-06-28,17512,Paid Repaired
22102,2021-02-13,821441,Replacement
22103,2019-05-06,341427,Replacement
22104,2023-02-14,127503,Warranty Void
22105,2023-05-11,29777,In Progress
22106,2018-12-09,594098,Paid Repaired
22107,2023-04-07,573467,Replacement
22108,2019-06-30,119546,Warranty Void
22109,2023-07-08,287176,Paid Repaired
22110,2019-02-05,890965,Paid Repaired
22111,2021-09-17,495319,In Progress
22112,2020-02-02,422516,Replacement
22113,2024-12-31,732226,Warranty Void
22114,2019-01-15,250084,Paid Repaired
22115,2022-01-22,706350,Paid Repaired
22116,2019-05-28,702653,Paid Repaired
22117,2022-03-19,354851,Paid Repaired
22118,2024-12-31,572284,Paid Repaired
22119,2022-07-06,599044,Replacement
22120,2024-12-31,961564,Repaired
22121,2020-11-27,53000,Paid Repaired
22122,2021-05-21,957778,Repaired
22123,2023-07-24,410549,Replacement
22124,2020-01-05,518886,Paid Repaired
22125,2023-09-21,240044,Replacement
22126,2024-10-06,584812,Replacement
22127,2021-04-11,774531,Replacement
22128,2024-06-08,185626,In Progress
22129,2024-03-22,65721,Repaired
22130,2018-04-08,811761,Warranty Void
22131,2023-09-25,45259,Repaired
22132,2021-08-24,102040,Paid Repaired
22133,2022-08-09,744615,Repaired
22134,2024-10-12,438784,Paid Repaired
22135,2022-03-19,127260,Repaired
22136,2021-05-04,14861,Replacement
22137,2019-11-01,285436,Warranty Void
22138,2018-12-12,895623,Paid Repaired
22139,2019-01-16,723186,Paid Repaired
22140,2023-11-01,349146,Repaired
22141,2022-07-01,194966,Warranty Void
22142,2024-03-13,552159,Replacement
22143,2019-06-26,342523,Repaired
22144,2021-12-25,545905,Replacement
22145,2022-04-03,417805,In Progress
22146,2024-12-31,544573,Replacement
22147,2020-12-17,758177,Paid Repaired
22148,2024-08-11,577086,Warranty Void
22149,2020-11-03,584539,Replacement
22150,2021-06-01,464458,Warranty Void
22151,2022-05-15,709459,Repaired
22152,2018-08-26,634423,Repaired
22153,2021-10-10,169674,Replacement
22154,2019-07-27,474856,Warranty Void
22155,2022-09-14,156872,Paid Repaired
22156,2018-12-29,285966,Repaired
22157,2023-10-27,691845,Replacement
22158,2023-01-30,368697,Paid Repaired
22159,2018-08-03,477914,Warranty Void
22160,2020-09-24,349357,Paid Repaired
22161,2023-06-18,912034,Replacement
22162,2018-04-30,276330,Replacement
22163,2024-12-10,809124,Paid Repaired
22164,2021-09-24,481104,Repaired
22165,2019-12-15,822919,Paid Repaired
22166,2018-11-03,410625,Paid Repaired
22167,2022-05-12,423507,Paid Repaired
22168,2024-07-02,6821,Replacement
22169,2020-06-06,153368,Warranty Void
22170,2024-02-14,298451,Replacement
22171,2024-03-25,992789,Paid Repaired
22172,2022-05-01,31059,Repaired
22173,2021-02-11,349355,Repaired
22174,2023-02-24,224765,Repaired
22175,2020-06-26,115674,Replacement
22176,2020-02-16,242086,Repaired
22177,2024-12-31,233843,Warranty Void
22178,2022-09-18,191965,Paid Repaired
22179,2024-02-09,847741,Paid Repaired
22180,2022-09-13,350736,Repaired
22181,2021-11-30,174972,Replacement
22182,2023-08-05,577862,Paid Repaired
22183,2024-12-31,121179,Repaired
22184,2024-02-21,299159,In Progress
22185,2018-10-30,460916,Repaired
22186,2021-06-26,466689,Paid Repaired
22187,2023-03-12,30736,Warranty Void
22188,2024-12-31,613943,Repaired
22189,2021-12-19,361708,Replacement
22190,2018-12-25,465223,Warranty Void
22191,2019-11-27,439827,Paid Repaired
22192,2020-03-14,845015,Warranty Void
22193,2021-11-30,952445,Warranty Void
22194,2018-07-25,218514,Repaired
22195,2022-01-29,62217,Paid Repaired
22196,2022-08-21,443538,Repaired
22197,2024-05-25,413683,Paid Repaired
22198,2022-10-13,798668,Warranty Void
22199,2019-02-08,230809,Repaired
22200,2024-01-28,989181,Warranty Void
22201,2023-12-14,605555,Repaired
22202,2022-04-13,455649,Replacement
22203,2020-10-30,533464,Paid Repaired
22204,2021-11-09,411446,Repaired
22205,2021-05-24,387447,Paid Repaired
22206,2024-12-31,455215,Replacement
22207,2021-06-21,39267,Paid Repaired
22208,2022-01-25,423025,Warranty Void
22209,2023-10-12,304564,Paid Repaired
22210,2023-06-07,360563,Paid Repaired
22211,2023-01-06,595126,Repaired
22212,2021-01-26,999606,Repaired
22213,2021-02-18,943271,In Progress
22214,2023-04-15,615678,Repaired
22215,2020-12-05,69971,Paid Repaired
22216,2020-06-26,755526,Paid Repaired
22217,2024-01-03,520240,Paid Repaired
22218,2022-01-06,803028,Paid Repaired
22219,2020-03-04,675922,Repaired
22220,2022-07-13,243262,Replacement
22221,2023-06-28,386397,Warranty Void
22222,2018-08-05,304011,In Progress
22223,2023-01-04,182111,Warranty Void
22224,2021-12-28,320820,Replacement
22225,2024-07-24,268782,Warranty Void
22226,2020-12-26,116956,Warranty Void
22227,2024-06-18,621217,Replacement
22228,2022-06-09,299836,Paid Repaired
22229,2022-07-05,379355,Warranty Void
22230,2024-07-30,53673,Paid Repaired
22231,2021-04-03,4368,Replacement
22232,2023-09-18,767563,Replacement
22233,2019-05-31,145098,Repaired
22234,2024-06-27,634917,Paid Repaired
22235,2018-12-30,18348,Warranty Void
22236,2024-09-18,13777,Paid Repaired
22237,2018-10-21,773229,Paid Repaired
22238,2021-11-17,602280,Repaired
22239,2023-05-13,432190,Paid Repaired
22240,2021-08-07,140271,Replacement
22241,2022-11-10,210008,Replacement
22242,2023-10-24,991591,Replacement
22243,2020-05-19,259525,Replacement
22244,2020-06-20,211761,Paid Repaired
22245,2021-10-02,663160,Paid Repaired
22246,2022-07-14,845648,Repaired
22247,2018-08-12,656599,In Progress
22248,2022-01-01,727846,Paid Repaired
22249,2024-12-31,626726,Warranty Void
22250,2024-04-18,117310,Repaired
22251,2018-07-12,550484,Paid Repaired
22252,2020-02-23,365461,Repaired
22253,2023-09-21,180163,Paid Repaired
22254,2023-09-06,309265,Replacement
22255,2023-07-11,778109,Warranty Void
22256,2018-11-26,675535,Repaired
22257,2023-09-16,163556,Replacement
22258,2024-03-08,723230,Warranty Void
22259,2023-05-13,411884,Paid Repaired
22260,2024-11-28,944447,Paid Repaired
22261,2022-07-13,459505,In Progress
22262,2022-01-31,969410,Paid Repaired
22263,2023-05-06,286268,Paid Repaired
22264,2022-02-22,374858,Repaired
22265,2024-12-31,972384,Repaired
22266,2021-07-17,339920,Replacement
22267,2019-03-14,509400,Warranty Void
22268,2022-05-24,827729,Repaired
22269,2024-08-28,678926,Replacement
22270,2019-09-14,580051,Repaired
22271,2023-07-31,684724,Paid Repaired
22272,2020-01-14,917114,Replacement
22273,2018-12-21,824927,Replacement
22274,2019-11-16,788890,Paid Repaired
22275,2019-12-16,384458,Replacement
22276,2024-12-31,540682,Paid Repaired
22277,2021-09-24,160932,Paid Repaired
22278,2022-03-20,156120,Repaired
22279,2022-01-26,471226,In Progress
22280,2019-01-10,473364,Paid Repaired
22281,2019-12-15,833288,Replacement
22282,2021-09-20,688827,In Progress
22283,2019-12-05,798909,Paid Repaired
22284,2023-09-17,794184,Repaired
22285,2020-12-23,591961,Repaired
22286,2024-05-18,142910,Warranty Void
22287,2020-11-22,736743,Paid Repaired
22288,2023-12-25,862174,Warranty Void
22289,2023-12-17,949936,Paid Repaired
22290,2018-08-08,563737,Warranty Void
22291,2021-08-29,410496,Repaired
22292,2022-03-03,829890,Replacement
22293,2022-06-20,386209,Warranty Void
22294,2020-09-19,987927,Warranty Void
22295,2023-07-22,863135,In Progress
22296,2022-02-19,381491,Paid Repaired
22297,2018-07-30,409141,Paid Repaired
22298,2024-12-31,847141,Repaired
22299,2021-01-24,901262,Paid Repaired
22300,2018-08-26,619254,Replacement
22301,2019-07-13,822505,Repaired
22302,2022-02-02,841007,Repaired
22303,2019-07-27,673292,Paid Repaired
22304,2019-01-26,268252,Paid Repaired
22305,2023-03-17,194518,Paid Repaired
22306,2024-10-03,907016,Replacement
22307,2024-12-31,196528,Warranty Void
22308,2024-08-09,385602,Warranty Void
22309,2021-01-19,28884,Replacement
22310,2019-05-02,165734,Repaired
22311,2024-12-08,123208,Warranty Void
22312,2024-12-31,506664,Repaired
22313,2022-04-04,427007,Replacement
22314,2024-11-29,255006,Paid Repaired
22315,2022-05-09,685737,Repaired
22316,2023-09-03,560952,Repaired
22317,2021-05-17,488295,Replacement
22318,2020-07-07,203097,Replacement
22319,2023-05-23,866647,Warranty Void
22320,2023-01-03,404213,Warranty Void
22321,2022-06-19,347271,Replacement
22322,2024-12-31,197427,Replacement
22323,2021-04-27,6928,Replacement
22324,2020-05-24,804375,Repaired
22325,2023-03-30,767469,Replacement
22326,2023-07-01,438718,Paid Repaired
22327,2024-12-31,964126,Repaired
22328,2021-05-18,872156,Paid Repaired
22329,2020-09-20,635660,Repaired
22330,2023-12-13,63909,Repaired
22331,2020-07-24,893473,Repaired
22332,2019-01-10,222897,Warranty Void
22333,2022-04-04,551887,Paid Repaired
22334,2023-11-13,878609,In Progress
22335,2020-06-20,120567,Repaired
22336,2019-08-27,632778,Repaired
22337,2020-07-29,400794,Paid Repaired
22338,2024-06-15,14509,Warranty Void
22339,2020-03-29,698398,Paid Repaired
22340,2022-12-12,475545,Repaired
22341,2024-12-31,778186,Repaired
22342,2022-07-05,426738,Replacement
22343,2019-08-17,524819,Paid Repaired
22344,2021-12-26,29145,Repaired
22345,2022-06-23,661407,Warranty Void
22346,2019-06-14,563081,Warranty Void
22347,2019-03-24,143503,Replacement
22348,2020-12-06,30784,Repaired
22349,2021-02-25,34988,In Progress
22350,2021-07-31,166906,Repaired
22351,2024-12-31,429942,Repaired
22352,2024-08-01,989351,Replacement
22353,2023-08-06,584693,Paid Repaired
22354,2020-11-25,952985,In Progress
22355,2019-07-20,936475,Repaired
22356,2023-01-15,157225,Paid Repaired
22357,2024-12-31,160081,Replacement
22358,2018-12-28,164554,Warranty Void
22359,2022-02-01,959318,Replacement
22360,2021-07-28,907289,Repaired
22361,2021-08-15,434733,Paid Repaired
22362,2021-11-14,183119,Paid Repaired
22363,2019-04-26,103869,Repaired
22364,2019-10-03,178730,Replacement
22365,2021-05-21,771579,In Progress
22366,2018-09-09,610604,Repaired
22367,2024-07-23,762660,Paid Repaired
22368,2022-04-18,651477,Repaired
22369,2020-03-24,294831,Replacement
22370,2018-10-19,295198,Repaired
22371,2022-02-03,913367,Paid Repaired
22372,2021-11-23,889997,Replacement
22373,2021-11-28,142567,Warranty Void
22374,2021-11-27,363758,Warranty Void
22375,2024-12-03,915567,Replacement
22376,2019-08-13,728763,Repaired
22377,2022-09-17,575081,Repaired
22378,2022-02-08,274108,Warranty Void
22379,2020-06-05,445207,Paid Repaired
22380,2020-04-27,254035,Warranty Void
22381,2024-04-18,156160,Replacement
22382,2022-05-29,613083,Repaired
22383,2022-05-04,92334,Paid Repaired
22384,2024-05-17,375907,Paid Repaired
22385,2020-05-25,823241,Replacement
22386,2021-10-17,789299,Repaired
22387,2020-01-09,789833,Replacement
22388,2023-12-11,591187,Repaired
22389,2020-05-07,736811,Replacement
22390,2018-10-05,6299,Paid Repaired
22391,2024-12-05,588427,Warranty Void
22392,2019-10-21,119109,Paid Repaired
22393,2021-04-10,285048,Repaired
22394,2019-02-14,635496,Paid Repaired
22395,2019-03-21,506561,Paid Repaired
22396,2024-12-19,334296,Paid Repaired
22397,2021-04-07,26178,Paid Repaired
22398,2023-02-12,306147,Paid Repaired
22399,2019-10-08,292976,Replacement
22400,2018-08-10,597609,Warranty Void
22401,2021-12-16,467505,Replacement
22402,2019-02-25,958226,Replacement
22403,2019-05-07,87108,Paid Repaired
22404,2024-12-31,991934,Warranty Void
22405,2019-04-25,442695,Paid Repaired
22406,2019-03-11,817587,Replacement
22407,2022-07-30,106200,Repaired
22408,2019-03-04,177896,Replacement
22409,2021-09-10,95958,Repaired
22410,2018-10-28,290678,Paid Repaired
22411,2022-09-25,762788,Paid Repaired
22412,2023-07-20,740122,Replacement
22413,2022-11-20,68391,Replacement
22414,2022-10-21,776187,Warranty Void
22415,2018-11-02,306282,Warranty Void
22416,2020-11-04,184890,Repaired
22417,2021-11-03,962639,Repaired
22418,2020-01-08,403821,In Progress
22419,2021-10-09,775397,Paid Repaired
22420,2023-06-17,731234,Paid Repaired
22421,2023-12-19,368940,Repaired
22422,2023-04-17,55073,Replacement
22423,2019-12-11,560678,Paid Repaired
22424,2024-03-06,148717,In Progress
22425,2024-08-25,100049,Paid Repaired
22426,2019-03-09,292142,Repaired
22427,2024-07-09,474925,Paid Repaired
22428,2021-01-26,528075,Replacement
22429,2023-05-26,454800,Repaired
22430,2023-11-15,356527,Replacement
22431,2021-12-15,376080,Paid Repaired
22432,2019-01-31,50047,Paid Repaired
22433,2020-11-06,562602,Repaired
22434,2019-04-26,603353,Warranty Void
22435,2024-10-16,76777,Paid Repaired
22436,2024-01-04,274463,Paid Repaired
22437,2020-04-10,580668,Warranty Void
22438,2020-08-15,518805,Paid Repaired
22439,2018-08-07,633333,Paid Repaired
22440,2024-12-31,204740,Warranty Void
22441,2023-06-25,111393,Paid Repaired
22442,2024-05-01,512856,Replacement
22443,2019-11-30,798271,In Progress
22444,2020-10-04,620297,Warranty Void
22445,2020-11-16,858258,Repaired
22446,2019-01-17,818846,Replacement
22447,2024-07-15,734600,Repaired
22448,2018-04-30,996338,Warranty Void
22449,2019-11-20,654370,Warranty Void
22450,2022-11-29,239985,Replacement
22451,2022-11-11,53234,Warranty Void
22452,2020-04-19,851786,Replacement
22453,2018-05-27,437958,Repaired
22454,2020-12-07,553370,Paid Repaired
22455,2024-12-31,450099,Replacement
22456,2022-11-28,361074,Paid Repaired
22457,2022-01-07,609078,Repaired
22458,2023-07-08,64267,Paid Repaired
22459,2022-04-28,444845,Warranty Void
22460,2020-08-19,201093,Warranty Void
22461,2020-10-24,598018,Replacement
22462,2024-10-16,181885,In Progress
22463,2024-12-31,675086,Repaired
22464,2020-07-02,752382,Replacement
22465,2022-10-29,188270,Paid Repaired
22466,2020-09-27,944628,Replacement
22467,2024-12-31,610786,Repaired
22468,2020-01-28,839461,Paid Repaired
22469,2020-08-22,648082,Paid Repaired
22470,2024-12-31,438828,Repaired
22471,2019-04-03,982966,Warranty Void
22472,2023-05-07,751201,Repaired
22473,2024-10-19,422624,Paid Repaired
22474,2022-09-06,567954,Paid Repaired
22475,2023-01-17,415894,Replacement
22476,2022-12-19,726074,Repaired
22477,2024-04-29,102792,Replacement
22478,2020-10-11,601556,Replacement
22479,2022-12-26,571275,Replacement
22480,2021-10-07,536025,Repaired
22481,2023-01-02,631251,Paid Repaired
22482,2021-09-20,552122,Repaired
22483,2023-05-09,547745,Paid Repaired
22484,2022-08-01,283691,Warranty Void
22485,2021-10-15,231051,Repaired
22486,2022-04-19,391747,Replacement
22487,2020-09-02,710126,Paid Repaired
22488,2020-11-03,572282,Warranty Void
22489,2021-11-19,346312,Replacement
22490,2023-07-08,483069,Paid Repaired
22491,2020-07-08,722909,Repaired
22492,2023-02-09,440561,Repaired
22493,2024-12-31,34423,Replacement
22494,2023-12-28,455954,In Progress
22495,2018-07-08,627334,Replacement
22496,2020-07-22,465498,Paid Repaired
22497,2020-01-02,673895,Repaired
22498,2024-02-02,952789,Paid Repaired
22499,2019-10-29,131535,Paid Repaired
22500,2019-01-03,470651,Repaired
22501,2019-07-12,565354,In Progress
22502,2023-03-10,324893,Repaired
22503,2024-01-26,212897,Paid Repaired
22504,2024-12-31,500341,Paid Repaired
22505,2021-05-25,766398,Repaired
22506,2022-07-28,507699,Paid Repaired
22507,2023-12-12,237911,Replacement
22508,2019-06-09,681286,Repaired
22509,2024-05-14,949803,Paid Repaired
22510,2022-08-27,810428,Repaired
22511,2020-01-07,855297,Repaired
22512,2024-08-16,522416,In Progress
22513,2020-11-01,671579,Replacement
22514,2020-08-07,360302,Replacement
22515,2021-06-02,642176,Repaired
22516,2021-04-01,766761,Repaired
22517,2019-12-05,428207,Paid Repaired
22518,2021-11-22,364536,Paid Repaired
22519,2019-12-05,433924,Repaired
22520,2019-01-07,771921,Repaired
